Position,Const,Created,Modified,Description,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
32,tt0050634,2013-07-30,2013-07-30,,Letyat zhuravli,https://www.imdb.com/title/tt0050634/,movie,8.3,95,1957,"Drama, Romance, War",13376,1957-10-12,Mikhail Kalatozov
33,tt0051459,2013-07-30,2013-07-30,,Cat on a Hot Tin Roof,https://www.imdb.com/title/tt0051459/,movie,8.0,108,1958,Drama,41809,1958-08-23,Richard Brooks
34,tt0052080,2013-07-30,2013-07-30,,Popiól i diament,https://www.imdb.com/title/tt0052080/,movie,7.8,103,1958,"Drama, Romance, War",9568,1958-10-03,Andrzej Wajda
35,tt0051378,2013-07-30,2013-07-30,,Ascenseur pour l'échafaud,https://www.imdb.com/title/tt0051378/,movie,8.0,91,1958,"Crime, Drama, Thriller",18936,1958-01-29,Louis Malle
36,tt0050706,2013-07-30,2013-07-30,,Mon oncle,https://www.imdb.com/title/tt0050706/,movie,7.8,116,1958,Comedy,17194,1958-05-09,Jacques Tati
37,tt0053168,2013-07-30,2013-07-30,,Pickpocket,https://www.imdb.com/title/tt0053168/,movie,7.7,76,1959,"Crime, Drama",17642,1959-12-16,Robert Bresson
38,tt0053221,2013-07-30,2013-07-30,,Rio Bravo,https://www.imdb.com/title/tt0053221/,movie,8.0,141,1959,"Action, Drama, Western",52231,1959-03-18,Howard Hawks
39,tt0052600,2013-07-30,2013-07-30,,Ballada o soldate,https://www.imdb.com/title/tt0052600/,movie,8.2,88,1959,"Drama, Romance, War",8822,1959-12-01,Grigoriy Chukhray
40,tt0052893,2013-07-30,2013-07-30,,Hiroshima mon amour,https://www.imdb.com/title/tt0052893/,movie,7.9,90,1959,"Drama, Romance",25638,1959-05-08,Alain Resnais
41,tt0053459,2013-07-30,2013-07-30,,Les yeux sans visage,https://www.imdb.com/title/tt0053459/,movie,7.7,90,1960,"Drama, Horror",23921,1960-01-11,Georges Franju
42,tt0054331,2013-07-30,2013-07-30,,Spartacus,https://www.imdb.com/title/tt0054331/,movie,7.9,197,1960,"Adventure, Biography, Drama, History, War",116036,1960-10-06,Stanley Kubrick
43,tt0054452,2013-07-30,2013-07-30,,La vérité,https://www.imdb.com/title/tt0054452/,movie,7.6,130,1960,Drama,2504,1960-11-02,Henri-Georges Clouzot
44,tt0055601,2013-07-30,2013-07-30,,Viridiana,https://www.imdb.com/title/tt0055601/,movie,8.2,90,1961,"Comedy, Drama",20297,1961-05-17,Luis Buñuel
45,tt0054698,2013-07-30,2013-07-30,,Breakfast at Tiffany's,https://www.imdb.com/title/tt0054698/,movie,7.7,115,1961,"Comedy, Drama, Romance",154713,1961-10-05,Blake Edwards
46,tt0055913,2013-07-30,2013-07-30,,Divorzio all'italiana,https://www.imdb.com/title/tt0055913/,movie,8.1,105,1961,"Comedy, Drama, Romance",10497,1961-12-20,Pietro Germi
47,tt0055572,2013-07-30,2013-07-30,,Une femme est une femme,https://www.imdb.com/title/tt0055572/,movie,7.5,85,1961,"Comedy, Drama, Romance",13721,1961-06-30,Jean-Luc Godard
48,tt0055032,2013-07-30,2013-07-30,,Jules et Jim,https://www.imdb.com/title/tt0055032/,movie,7.8,105,1962,"Drama, Romance",34260,1962-01-23,François Truffaut
49,tt0056732,2013-07-30,2013-07-30,,El ángel exterminador,https://www.imdb.com/title/tt0056732/,movie,8.1,95,1962,"Drama, Fantasy",26767,1962-05-16,Luis Buñuel
50,tt0056241,2013-07-30,2013-07-30,,The Miracle Worker,https://www.imdb.com/title/tt0056241/,movie,8.1,106,1962,"Biography, Drama",14921,1962-05-23,Arthur Penn
51,tt0056663,2013-07-30,2013-07-30,,Vivre sa vie: Film en douze tableaux,https://www.imdb.com/title/tt0056663/,movie,8.0,80,1962,Drama,24323,1962-08-28,Jean-Luc Godard
52,tt0057091,2013-07-30,2013-07-30,,Il gattopardo,https://www.imdb.com/title/tt0057091/,movie,8.0,186,1963,"Drama, History",20906,1963-03-27,Luchino Visconti
53,tt0056869,2013-07-30,2013-07-30,,The Birds,https://www.imdb.com/title/tt0056869/,movie,7.7,119,1963,"Drama, Horror, Mystery, Romance",159304,1963-03-28,Alfred Hitchcock
54,tt0057490,2013-07-30,2013-07-30,,The Servant,https://www.imdb.com/title/tt0057490/,movie,7.9,116,1963,Drama,8336,1963-09-03,Joseph Losey
55,tt0057345,2013-07-30,2013-07-30,,Le mépris,https://www.imdb.com/title/tt0057345/,movie,7.6,103,1963,"Drama, Romance",25644,1963-10-29,Jean-Luc Godard
56,tt0057611,2013-07-30,2013-07-30,,Tystnaden,https://www.imdb.com/title/tt0057611/,movie,7.9,96,1963,Drama,16178,1963-09-23,Ingmar Bergman
57,tt0062322,2013-07-30,2013-07-30,,Susuz Yaz,https://www.imdb.com/title/tt0062322/,movie,8.0,90,1963,Drama,3292,1963-12-16,Metin Erksan
58,tt0058279,2013-07-30,2013-07-30,,Kaidan,https://www.imdb.com/title/tt0058279/,movie,8.0,183,1964,"Drama, Fantasy, Horror",13452,1964-12-29,Masaki Kobayashi
59,tt0057869,2013-07-30,2013-07-30,,Bande à part,https://www.imdb.com/title/tt0057869/,movie,7.8,95,1964,"Comedy, Crime, Drama",20644,1964-07-29,Jean-Luc Godard
60,tt0058604,2013-07-30,2013-07-30,,Soy Cuba,https://www.imdb.com/title/tt0058604/,movie,8.2,108,1964,"Drama, History, War",7435,1964-10-26,Mikhail Kalatozov
61,tt0058461,2013-07-30,2013-07-30,,Per un pugno di dollari,https://www.imdb.com/title/tt0058461/,movie,8.0,99,1964,"Drama, Western",182873,1964-09-12,Sergio Leone
62,tt0058430,2013-07-30,2013-07-30,,Onibaba,https://www.imdb.com/title/tt0058430/,movie,8.0,103,1964,"Drama, Horror",14186,1964-11-21,Kaneto Shindô
63,tt0059742,2013-07-30,2013-07-30,,The Sound of Music,https://www.imdb.com/title/tt0059742/,movie,8.0,172,1965,"Biography, Drama, Family, Musical, Romance",187482,1965-03-02,Robert Wise
64,tt0059646,2013-07-30,2013-07-30,,Repulsion,https://www.imdb.com/title/tt0059646/,movie,7.7,105,1965,"Drama, Horror, Thriller",45088,1965-05-19,Roman Polanski
65,tt0059749,2013-07-30,2013-07-30,,The Spy Who Came In from the Cold,https://www.imdb.com/title/tt0059749/,movie,7.6,112,1965,"Drama, Thriller",13411,1965-05-26,Martin Ritt
66,tt0060176,2013-07-30,2013-07-30,,Blowup,https://www.imdb.com/title/tt0060176/,movie,7.6,111,1966,"Drama, Mystery, Thriller",52128,1966-12-18,Michelangelo Antonioni
67,tt0060675,2013-07-30,2013-07-30,,Masculin féminin,https://www.imdb.com/title/tt0060675/,movie,7.6,110,1966,"Drama, Romance",11428,1966-03-22,Jean-Luc Godard
68,tt0060959,2013-07-30,2013-07-30,,Sedmikrásky,https://www.imdb.com/title/tt0060959/,movie,7.4,74,1966,Comedy,8729,1966-12-30,Vera Chytilová
69,tt0060138,2013-07-30,2013-07-30,,Au hasard Balthazar,https://www.imdb.com/title/tt0060138/,movie,7.9,95,1966,Drama,15856,1966-05-15,Robert Bresson
70,tt0059079,2013-07-30,2013-07-30,,Da zui xia,https://www.imdb.com/title/tt0059079/,movie,6.9,91,1966,"Action, Crime",3377,1966-04-07,King Hu
71,tt0060955,2013-07-30,2013-07-30,,Seconds,https://www.imdb.com/title/tt0060955/,movie,7.7,106,1966,"Sci-Fi, Thriller",14780,1966-05-16,John Frankenheimer
72,tt0061770,2013-07-30,2013-07-30,,Hombre,https://www.imdb.com/title/tt0061770/,movie,7.4,111,1967,Western,10437,1967-03-21,Martin Ritt
73,tt0061996,2013-07-30,2013-07-30,,Mouchette,https://www.imdb.com/title/tt0061996/,movie,7.9,81,1967,Drama,9172,1967-03-14,Robert Bresson
74,tt0062138,2013-07-30,2013-07-30,,Point Blank,https://www.imdb.com/title/tt0062138/,movie,7.4,92,1967,"Crime, Drama, Thriller",17109,1967-08-30,John Boorman
75,tt0062480,2013-07-30,2013-07-30,,Week End,https://www.imdb.com/title/tt0062480/,movie,7.2,105,1967,"Adventure, Comedy, Drama",12252,1967-12-29,Jean-Luc Godard
76,tt0062136,2013-07-30,2013-07-30,,Playtime,https://www.imdb.com/title/tt0062136/,movie,7.9,115,1967,Comedy,17295,1967-12-16,Jacques Tati
77,tt0063385,2013-07-30,2013-07-30,,Oliver!,https://www.imdb.com/title/tt0063385/,movie,7.4,153,1968,"Drama, Family, Musical",32103,1968-09-26,Carol Reed
78,tt0063850,2013-07-30,2013-07-30,,If....,https://www.imdb.com/title/tt0063850/,movie,7.6,111,1968,"Crime, Drama",20651,1968-12-19,Lindsay Anderson
79,tt0252084,2013-07-30,2013-07-30,,Vesikali Yarim,https://www.imdb.com/title/tt0252084/,movie,8.0,89,1968,"Drama, Romance",2043,,Lütfi Akad
80,tt0064418,2013-07-30,2013-07-30,,"Hello, Dolly!",https://www.imdb.com/title/tt0064418/,movie,7.1,146,1969,"Adventure, Comedy, Musical, Romance",12498,1969-12-16,Gene Kelly
81,tt0064541,2013-07-30,2013-07-30,,Kes,https://www.imdb.com/title/tt0064541/,movie,7.9,111,1969,"Drama, Family",17071,1969-11-19,Ken Loach
82,tt0064612,2013-07-30,2013-07-30,,Ma nuit chez Maud,https://www.imdb.com/title/tt0064612/,movie,8.0,110,1969,"Comedy, Drama, Romance",9332,1969-05-15,Éric Rohmer
83,tt0064040,2013-07-30,2013-07-30,,L'armée des ombres,https://www.imdb.com/title/tt0064040/,movie,8.2,145,1969,"Drama, War",18539,1969-09-12,Jean-Pierre Melville
84,tt0065234,2013-07-30,2013-07-30,,Z,https://www.imdb.com/title/tt0065234/,movie,8.3,127,1969,"Crime, Drama, History, Thriller",21938,1969-02-26,Costa-Gavras
85,tt0064975,2013-07-30,2013-07-30,,Shinjû: Ten no Amijima,https://www.imdb.com/title/tt0064975/,movie,7.7,142,1969,Drama,1940,1969-05-24,Masahiro Shinoda
86,tt0065088,2013-07-30,2013-07-30,,"They Shoot Horses, Don't They?",https://www.imdb.com/title/tt0065088/,movie,7.9,129,1969,Drama,15096,1969-12-10,Sydney Pollack
87,tt0066390,2013-07-30,2013-07-30,,Soldier Blue,https://www.imdb.com/title/tt0066390/,movie,6.9,115,1970,Western,4580,1970-08-12,Ralph Nelson
88,tt0066473,2013-07-30,2013-07-30,,Tora! Tora! Tora!,https://www.imdb.com/title/tt0066473/,movie,7.5,144,1970,"Action, Drama, History, War",29928,1970-09-23,"Kinji Fukasaku, Toshio Masuda, Richard Fleischer"
89,tt0065571,2013-07-30,2013-07-30,,Il conformista,https://www.imdb.com/title/tt0065571/,movie,8.0,113,1970,Drama,24220,1970-07-01,Bernardo Bertolucci
90,tt0066516,2013-07-30,2013-07-30,,Valerie a týden divu,https://www.imdb.com/title/tt0066516/,movie,7.2,77,1970,"Adventure, Drama, Fantasy, Horror",7127,1970-09-03,Jaromil Jires
91,tt0065777,2013-07-30,2013-07-30,,Il giardino dei Finzi Contini,https://www.imdb.com/title/tt0065777/,movie,7.4,94,1970,"Drama, History, War",5597,1970-12-02,Vittorio De Sica
92,tt0067185,2013-07-30,2013-07-30,,Harold and Maude,https://www.imdb.com/title/tt0067185/,movie,7.9,91,1971,"Comedy, Drama, Romance",66859,1971-12-20,Hal Ashby
93,tt0067778,2013-07-30,2013-07-30,,Le souffle au coeur,https://www.imdb.com/title/tt0067778/,movie,7.7,118,1971,"Comedy, Drama",8026,1971-04-28,Louis Malle
94,tt0067445,2013-07-30,2013-07-30,,Morte a Venezia,https://www.imdb.com/title/tt0067445/,movie,7.4,130,1971,Drama,17124,1971-03-01,Luchino Visconti
95,tt0067800,2013-07-30,2013-07-30,,Straw Dogs,https://www.imdb.com/title/tt0067800/,movie,7.5,113,1971,"Crime, Drama, Thriller",53235,1971-11-25,Sam Peckinpah
96,tt0068473,2013-07-30,2013-07-30,,Deliverance,https://www.imdb.com/title/tt0068473/,movie,7.7,109,1972,"Adventure, Drama, Thriller",93251,1972-07-30,John Boorman
97,tt0069113,2013-07-30,2013-07-30,,The Poseidon Adventure,https://www.imdb.com/title/tt0069113/,movie,7.1,117,1972,"Action, Adventure, Drama, Thriller",38549,1972-12-12,Ronald Neame
98,tt0068361,2013-07-30,2013-07-30,,Le charme discret de la bourgeoisie,https://www.imdb.com/title/tt0068361/,movie,7.9,102,1972,Comedy,34665,1972-09-15,Luis Buñuel
99,tt0069467,2013-07-30,2013-07-30,,Viskningar och rop,https://www.imdb.com/title/tt0069467/,movie,8.1,91,1972,Drama,26824,1972-12-21,Ingmar Bergman
100,tt0070849,2013-07-30,2013-07-30,,Ultimo tango a Parigi,https://www.imdb.com/title/tt0070849/,movie,7.0,129,1972,"Drama, Romance",46249,1972-10-14,Bernardo Bertolucci
101,tt0067861,2013-07-30,2013-07-30,,Der Tod der Maria Malibran,https://www.imdb.com/title/tt0067861/,movie,6.5,104,1972,"Musical, Drama, Comedy, Fantasy",274,1972-03-02,Werner Schroeter
102,tt0068182,2013-07-30,2013-07-30,,"Aguirre, der Zorn Gottes",https://www.imdb.com/title/tt0068182/,movie,8.0,95,1972,"Action, Adventure, Biography, Drama, History",48114,1972-12-29,Werner Herzog
103,tt0069293,2013-07-30,2013-07-30,,Solyaris,https://www.imdb.com/title/tt0069293/,movie,8.1,167,1972,"Drama, Mystery, Sci-Fi",72615,1972-02-05,Andrei Tarkovsky
104,tt0069281,2013-07-30,2013-07-30,,Sleuth,https://www.imdb.com/title/tt0069281/,movie,8.0,138,1972,"Mystery, Thriller",42607,1972-12-10,Joseph L. Mankiewicz
105,tt0068278,2013-07-30,2013-07-30,,Die bitteren Tränen der Petra von Kant,https://www.imdb.com/title/tt0068278/,movie,7.7,124,1972,"Drama, Romance",7622,1972-06-25,Rainer Werner Fassbinder
106,tt0070460,2013-07-30,2013-07-30,,La nuit américaine,https://www.imdb.com/title/tt0070460/,movie,8.0,116,1973,"Comedy, Drama, Romance",18386,1973-05-15,François Truffaut
107,tt0070359,2013-07-30,2013-07-30,,La maman et la putain,https://www.imdb.com/title/tt0070359/,movie,8.0,217,1973,"Drama, Romance",4556,1973-05-17,Jean Eustache
108,tt0069762,2013-07-30,2013-07-30,,Badlands,https://www.imdb.com/title/tt0069762/,movie,7.8,94,1973,"Crime, Drama",60241,1973-10-13,Terrence Malick
109,tt0070909,2013-07-30,2013-07-30,,Westworld,https://www.imdb.com/title/tt0070909/,movie,7.0,88,1973,"Action, Sci-Fi, Thriller, Western",47898,1973-08-15,Michael Crichton
110,tt0070644,2013-07-30,2013-07-30,,Scener ur ett äktenskap,https://www.imdb.com/title/tt0070644/,tvMiniSeries,8.4,283,1973,Drama,14028,1973-04-11,
111,tt0069995,2013-07-30,2013-07-30,,Don't Look Now,https://www.imdb.com/title/tt0069995/,movie,7.3,110,1973,"Drama, Horror, Thriller",44921,1973-10-11,Nicolas Roeg
112,tt0069687,2013-07-30,2013-07-30,,Alice in den Städten,https://www.imdb.com/title/tt0069687/,movie,8.0,110,1974,Drama,8940,1974-03-03,Wim Wenders
113,tt0072417,2013-07-30,2013-07-30,,A Woman Under the Influence,https://www.imdb.com/title/tt0072417/,movie,8.2,155,1974,"Drama, Romance",18874,1974-10-12,John Cassavetes
114,tt0073198,2013-07-30,2013-07-30,,"Jeanne Dielman, 23, quai du commerce, 1080 Bruxelles",https://www.imdb.com/title/tt0073198/,movie,7.8,202,1975,Drama,6074,1975-05-14,Chantal Akerman
115,tt0072443,2013-07-30,2013-07-30,,Zerkalo,https://www.imdb.com/title/tt0072443/,movie,8.1,107,1975,"Biography, Drama",34286,1975-03-07,Andrei Tarkovsky
116,tt0073582,2013-07-30,2013-07-30,,Profondo rosso,https://www.imdb.com/title/tt0073582/,movie,7.6,127,1975,"Horror, Mystery, Thriller",28726,1975-03-07,Dario Argento
117,tt0073580,2013-07-30,2013-07-30,,Professione: reporter,https://www.imdb.com/title/tt0073580/,movie,7.6,126,1975,"Drama, Thriller",19205,1975-02-28,Michelangelo Antonioni
118,tt0074851,2013-07-30,2013-07-30,,The Man Who Fell to Earth,https://www.imdb.com/title/tt0074851/,movie,6.7,139,1976,"Drama, Sci-Fi",22268,1976-03-18,Nicolas Roeg
119,tt0074156,2013-07-30,2013-07-30,,Assault on Precinct 13,https://www.imdb.com/title/tt0074156/,movie,7.4,91,1976,"Action, Crime, Thriller",40440,1976-10-08,John Carpenter
120,tt0074285,2013-07-30,2013-07-30,,Carrie,https://www.imdb.com/title/tt0074285/,movie,7.4,98,1976,Horror,157305,1976-11-03,Brian De Palma
121,tt0074360,2013-07-30,2013-07-30,,Cría cuervos,https://www.imdb.com/title/tt0074360/,movie,8.0,105,1976,Drama,8346,1976-01-26,Carlos Saura
122,tt0076786,2013-07-30,2013-07-30,,Suspiria,https://www.imdb.com/title/tt0076786/,movie,7.4,99,1977,Horror,71679,1977-02-01,Dario Argento
123,tt0076201,2013-07-30,2013-07-30,,Intikam Melegi/Kadin Hamlet,https://www.imdb.com/title/tt0076201/,movie,7.0,86,1976,Drama,175,1976-12-31,Metin Erksan
124,tt0075612,2013-07-30,2013-07-30,,3 Women,https://www.imdb.com/title/tt0075612/,movie,7.8,124,1977,"Drama, Mystery, Thriller",12562,1977-04-10,Robert Altman
125,tt0074486,2013-07-30,2013-07-30,,Eraserhead,https://www.imdb.com/title/tt0074486/,movie,7.4,89,1977,Horror,93618,1977-03-19,David Lynch
126,tt0076299,2013-07-30,2013-07-30,,The Last Wave,https://www.imdb.com/title/tt0076299/,movie,7.1,106,1977,"Drama, Fantasy, Mystery, Thriller",7973,1977-11-05,Peter Weir
127,tt0077711,2013-07-30,2013-07-30,,Höstsonaten,https://www.imdb.com/title/tt0077711/,movie,8.3,99,1978,"Drama, Music",22017,1978-10-08,Ingmar Bergman
128,tt0077651,2013-07-30,2013-07-30,,Halloween,https://www.imdb.com/title/tt0077651/,movie,7.8,91,1978,"Horror, Thriller",214109,1978-10-25,John Carpenter
129,tt0077405,2013-07-30,2013-07-30,,Days of Heaven,https://www.imdb.com/title/tt0077405/,movie,7.9,94,1978,"Drama, Romance",47494,1978-09-13,Terrence Malick
130,tt0078754,2013-07-30,2013-07-30,,All That Jazz,https://www.imdb.com/title/tt0078754/,movie,7.9,123,1979,"Drama, Music, Musical",25266,1979-12-16,Bob Fosse
131,tt0078875,2013-07-30,2013-07-30,,Die Blechtrommel,https://www.imdb.com/title/tt0078875/,movie,7.5,142,1979,"Drama, War",20925,1979-05-03,Volker Schlöndorff
132,tt0079095,2013-07-30,2013-07-30,,Die Ehe der Maria Braun,https://www.imdb.com/title/tt0079095/,movie,7.8,120,1979,Drama,11219,1979-02-20,Rainer Werner Fassbinder
133,tt0080569,2013-07-30,2013-07-30,,Cruising,https://www.imdb.com/title/tt0080569/,movie,6.4,102,1980,"Crime, Drama, Mystery, Thriller",17200,1980-02-08,William Friedkin
134,tt0080798,2013-07-30,2013-07-30,,Gloria,https://www.imdb.com/title/tt0080798/,movie,7.1,123,1980,"Crime, Drama, Thriller",7654,1980-09-05,John Cassavetes
135,tt0080749,2013-07-30,2013-07-30,,The Fog,https://www.imdb.com/title/tt0080749/,movie,6.8,89,1980,"Horror, Thriller",59151,1980-01-31,John Carpenter
136,tt0080661,2013-07-30,2013-07-30,,Dressed to Kill,https://www.imdb.com/title/tt0080661/,movie,7.1,104,1980,"Mystery, Thriller",31847,1980-07-25,Brian De Palma
137,tt0080360,2013-07-30,2013-07-30,,Altered States,https://www.imdb.com/title/tt0080360/,movie,6.9,102,1980,"Horror, Sci-Fi, Thriller",30097,1980-12-25,Ken Russell
138,tt0082736,2013-07-30,2013-07-30,,Mephisto,https://www.imdb.com/title/tt0082736/,movie,7.8,144,1981,Drama,8734,1981-02-11,István Szabó
139,tt0082088,2013-07-30,2013-07-30,,Bodas de sangre,https://www.imdb.com/title/tt0082088/,movie,7.6,72,1981,"Drama, Music, Romance",1487,1981-03-09,Carlos Saura
140,tt0083866,2013-07-30,2013-07-30,,E.T. the Extra-Terrestrial,https://www.imdb.com/title/tt0083866/,movie,7.8,115,1982,"Family, Sci-Fi",345982,1982-05-26,Steven Spielberg
141,tt0084934,2013-07-30,2013-07-30,,Yol,https://www.imdb.com/title/tt0084934/,movie,8.2,114,1982,Drama,11322,1982-05-15,"Serif Gören, Yilmaz Güney"
142,tt0084335,2013-07-30,2013-07-30,,Missing,https://www.imdb.com/title/tt0084335/,movie,7.7,122,1982,"Biography, Drama, History, Mystery, Thriller",17020,1982-02-12,Costa-Gavras
143,tt0083946,2013-07-30,2013-07-30,,Fitzcarraldo,https://www.imdb.com/title/tt0083946/,movie,8.1,158,1982,"Adventure, Drama",28449,1982-03-04,Werner Herzog
144,tt0086022,2013-07-30,2013-07-30,,Nostalghia,https://www.imdb.com/title/tt0086022/,movie,8.1,125,1983,Drama,19769,1983-05-17,Andrei Tarkovsky
145,tt0086541,2013-07-30,2013-07-30,,Videodrome,https://www.imdb.com/title/tt0086541/,movie,7.3,87,1983,"Horror, Sci-Fi, Thriller",77013,1983-02-04,David Cronenberg
146,tt0085701,2013-07-30,2013-07-30,,The Hunger,https://www.imdb.com/title/tt0085701/,movie,6.7,97,1983,"Drama, Horror",21437,1983-04-29,Tony Scott
147,tt0087884,2013-07-30,2013-07-30,,"Paris, Texas",https://www.imdb.com/title/tt0087884/,movie,8.1,145,1984,Drama,78280,1984-05-19,Wim Wenders
